LSOA Code,LSOA Name,LA Code (2019 boundaries),LA name (2019 boundaries),All Ages
E01000641,Brent 024C,E09000005,Brent,2114.00 
E01000642,Brent 022D,E09000005,Brent,2500.00 
E01000643,Brent 024D,E09000005,Brent,2341.00 
E01000644,Brent 022E,E09000005,Brent,2088.00 
E01000645,Bromley 007A,E09000006,Bromley,1465.00 
E01000646,Bromley 016A,E09000006,Bromley,1846.00 
E01000647,Bromley 016B,E09000006,Bromley,1672.00 
E01000648,Bromley 016C,E09000006,Bromley,1834.00 
E01000649,Bromley 007B,E09000006,Bromley,1981.00 
E01000650,Bromley 022A,E09000006,Bromley,1968.00 
E01000651,Bromley 020A,E09000006,Bromley,1662.00 
E01000652,Bromley 022B,E09000006,Bromley,1592.00 
E01000653,Bromley 016D,E09000006,Bromley,1584.00 
E01000654,Bromley 039A,E09000006,Bromley,1205.00 
E01000655,Bromley 039B,E09000006,Bromley,1284.00 
E01000656,Bromley 039C,E09000006,Bromley,1507.00 
E01000657,Bromley 039D,E09000006,Bromley,1526.00 
E01000658,Bromley 042A,E09000006,Bromley,1232.00 
E01000659,Bromley 039E,E09000006,Bromley,1455.00 
E01000661,Bromley 026A,E09000006,Bromley,2720.00 
E01000662,Bromley 026B,E09000006,Bromley,1874.00 
E01000663,Bromley 026C,E09000006,Bromley,1716.00 
E01000664,Bromley 026D,E09000006,Bromley,1693.00 
E01000665,Bromley 033A,E09000006,Bromley,1834.00 
E01000666,Bromley 033B,E09000006,Bromley,1856.00 
E01000667,Bromley 033C,E09000006,Bromley,1641.00 
E01000668,Bromley 020B,E09000006,Bromley,2109.00 
E01000669,Bromley 020C,E09000006,Bromley,1672.00 
E01000670,Bromley 018A,E09000006,Bromley,2135.00 
E01000671,Bromley 020D,E09000006,Bromley,2385.00 
E01000672,Bromley 011A,E09000006,Bromley,1741.00 
E01000673,Bromley 011B,E09000006,Bromley,1576.00 
E01000674,Bromley 008A,E09000006,Bromley,1810.00 
E01000675,Bromley 018B,E09000006,Bromley,2332.00 
E01000676,Bromley 008B,E09000006,Bromley,2135.00 
E01000677,Bromley 018C,E09000006,Bromley,1975.00 
E01000678,Bromley 016E,E09000006,Bromley,1916.00 
E01000679,Bromley 020E,E09000006,Bromley,1796.00 
E01000680,Bromley 037A,E09000006,Bromley,1632.00 
E01000681,Bromley 035A,E09000006,Bromley,1812.00 
E01000682,Bromley 035B,E09000006,Bromley,1589.00 
E01000683,Bromley 035C,E09000006,Bromley,1634.00 
E01000684,Bromley 035D,E09000006,Bromley,2175.00 
E01000685,Bromley 037B,E09000006,Bromley,1576.00 
E01000686,Bromley 037C,E09000006,Bromley,1524.00 
E01000687,Bromley 037D,E09000006,Bromley,1622.00 
E01000688,Bromley 037E,E09000006,Bromley,1367.00 
E01000689,Bromley 002A,E09000006,Bromley,1482.00 
E01000690,Bromley 002B,E09000006,Bromley,1400.00 
E01000691,Bromley 002C,E09000006,Bromley,1608.00 
E01000692,Bromley 002D,E09000006,Bromley,1657.00 
E01000693,Bromley 010A,E09000006,Bromley,1635.00 
E01000694,Bromley 007C,E09000006,Bromley,2218.00 
E01000695,Bromley 007D,E09000006,Bromley,1644.00 
E01000696,Bromley 007E,E09000006,Bromley,1562.00 
E01000697,Bromley 007F,E09000006,Bromley,1750.00 
E01000698,Bromley 010B,E09000006,Bromley,1108.00 
E01000699,Bromley 015A,E09000006,Bromley,1591.00 
E01000700,Bromley 013A,E09000006,Bromley,1619.00 
E01000701,Bromley 015B,E09000006,Bromley,1386.00 
E01000702,Bromley 013B,E09000006,Bromley,1507.00 
E01000703,Bromley 013C,E09000006,Bromley,1773.00 
E01000704,Bromley 015C,E09000006,Bromley,1443.00 
E01000705,Bromley 015D,E09000006,Bromley,1399.00 
E01000706,Bromley 013D,E09000006,Bromley,1356.00 
E01000707,Bromley 041A,E09000006,Bromley,1593.00 
E01000708,Bromley 041B,E09000006,Bromley,1700.00 
E01000709,Bromley 006A,E09000006,Bromley,1387.00 
E01000710,Bromley 006B,E09000006,Bromley,2157.00 
E01000711,Bromley 006C,E09000006,Bromley,2055.00 
E01000712,Bromley 012A,E09000006,Bromley,1824.00 
E01000713,Bromley 012B,E09000006,Bromley,1849.00 
E01000714,Bromley 006D,E09000006,Bromley,2392.00 
E01000715,Bromley 012C,E09000006,Bromley,1799.00 
E01000716,Bromley 011C,E09000006,Bromley,1666.00 
E01000717,Bromley 011D,E09000006,Bromley,1746.00 
E01000718,Bromley 006E,E09000006,Bromley,2272.00 
E01000719,Bromley 019A,E09000006,Bromley,2088.00 
E01000720,Bromley 019B,E09000006,Bromley,1883.00 
E01000721,Bromley 019C,E09000006,Bromley,1575.00 
E01000722,Bromley 023A,E09000006,Bromley,1823.00 
E01000723,Bromley 029A,E09000006,Bromley,1204.00 
E01000724,Bromley 019D,E09000006,Bromley,1967.00 
E01000725,Bromley 023B,E09000006,Bromley,1790.00 
E01000726,Bromley 029B,E09000006,Bromley,1291.00 
E01000727,Bromley 028A,E09000006,Bromley,1683.00 
E01000728,Bromley 019E,E09000006,Bromley,1609.00 
E01000729,Bromley 014A,E09000006,Bromley,2099.00 
E01000730,Bromley 014B,E09000006,Bromley,1847.00 
E01000731,Bromley 023C,E09000006,Bromley,1468.00 
E01000732,Bromley 023D,E09000006,Bromley,1471.00 
E01000733,Bromley 023E,E09000006,Bromley,1631.00 
E01000734,Bromley 028B,E09000006,Bromley,1407.00 
E01000735,Bromley 014C,E09000006,Bromley,1539.00 
E01000736,Bromley 010C,E09000006,Bromley,1704.00 
E01000737,Bromley 010D,E09000006,Bromley,1341.00 
E01000738,Bromley 014D,E09000006,Bromley,1649.00 
E01000739,Bromley 014E,E09000006,Bromley,1699.00 
E01000740,Bromley 005A,E09000006,Bromley,2246.00 
E01000741,Bromley 005B,E09000006,Bromley,1917.00 
E01000742,Bromley 005C,E09000006,Bromley,2342.00 
E01000743,Bromley 009A,E09000006,Bromley,1961.00 
E01000744,Bromley 009B,E09000006,Bromley,1633.00 
E01000745,Bromley 005D,E09000006,Bromley,2057.00 
E01000746,Bromley 005E,E09000006,Bromley,2125.00 
E01000747,Bromley 042B,E09000006,Bromley,2069.00 
E01000748,Bromley 042C,E09000006,Bromley,1559.00 
E01000749,Bromley 036A,E09000006,Bromley,1735.00 
E01000750,Bromley 036B,E09000006,Bromley,1462.00 
E01000751,Bromley 036C,E09000006,Bromley,2084.00 
E01000752,Bromley 036D,E09000006,Bromley,1722.00 
E01000753,Bromley 031A,E09000006,Bromley,1927.00 
E01000754,Bromley 031B,E09000006,Bromley,1718.00 
E01000755,Bromley 031C,E09000006,Bromley,1566.00 
E01000756,Bromley 033D,E09000006,Bromley,1629.00 
E01000757,Bromley 031D,E09000006,Bromley,1524.00 
E01000758,Bromley 031E,E09000006,Bromley,1474.00 
E01000759,Bromley 034A,E09000006,Bromley,1594.00 
E01000760,Bromley 034B,E09000006,Bromley,1523.00 
E01000761,Bromley 034C,E09000006,Bromley,1586.00 
E01000762,Bromley 018D,E09000006,Bromley,1672.00 
E01000763,Bromley 027A,E09000006,Bromley,1430.00 
E01000764,Bromley 027B,E09000006,Bromley,1749.00 
E01000765,Bromley 034D,E09000006,Bromley,1829.00 
E01000766,Bromley 027C,E09000006,Bromley,1762.00 
E01000767,Bromley 027D,E09000006,Bromley,1577.00 
E01000768,Bromley 034E,E09000006,Bromley,1496.00 
E01000769,Bromley 024A,E09000006,Bromley,1451.00 
E01000770,Bromley 012D,E09000006,Bromley,1480.00 
E01000771,Bromley 041C,E09000006,Bromley,1814.00 
E01000772,Bromley 012E,E09000006,Bromley,1599.00 
E01000773,Bromley 024B,E09000006,Bromley,1631.00 
E01000774,Bromley 041D,E09000006,Bromley,1473.00 
E01000775,Bromley 024C,E09000006,Bromley,2348.00 
E01000777,Bromley 024D,E09000006,Bromley,1640.00 
E01000778,Bromley 024E,E09000006,Bromley,1633.00 
E01000779,Bromley 001A,E09000006,Bromley,1278.00 
E01000780,Bromley 001B,E09000006,Bromley,1589.00 
E01000781,Bromley 001C,E09000006,Bromley,1550.00 
E01000782,Bromley 001D,E09000006,Bromley,1619.00 
E01000783,Bromley 001E,E09000006,Bromley,1769.00 
E01000784,Bromley 002E,E09000006,Bromley,1616.00 
E01000785,Bromley 001F,E09000006,Bromley,1591.00 
E01000786,Bromley 032A,E09000006,Bromley,1453.00 
E01000787,Bromley 029C,E09000006,Bromley,1456.00 
E01000788,Bromley 029D,E09000006,Bromley,1547.00 
E01000789,Bromley 032B,E09000006,Bromley,2040.00 
E01000790,Bromley 028C,E09000006,Bromley,2401.00 
E01000791,Bromley 029E,E09000006,Bromley,1432.00 
E01000792,Bromley 032C,E09000006,Bromley,1494.00 
E01000793,Bromley 032D,E09000006,Bromley,1473.00 
E01000794,Bromley 035E,E09000006,Bromley,1578.00 
E01000795,Bromley 032E,E09000006,Bromley,1403.00 
E01000796,Bromley 009C,E09000006,Bromley,1681.00 
E01000797,Bromley 013E,E09000006,Bromley,1737.00 
E01000798,Bromley 009D,E09000006,Bromley,1548.00 
E01000799,Bromley 004A,E09000006,Bromley,1862.00 
E01000800,Bromley 009E,E09000006,Bromley,1848.00 
E01000801,Bromley 015E,E09000006,Bromley,1630.00 
E01000802,Bromley 004B,E09000006,Bromley,1792.00 
E01000803,Bromley 004C,E09000006,Bromley,1707.00 
E01000804,Bromley 004D,E09000006,Bromley,1543.00 
E01000805,Bromley 004E,E09000006,Bromley,1853.00 
E01000806,Bromley 009F,E09000006,Bromley,2019.00 
E01000807,Bromley 022C,E09000006,Bromley,1657.00 
E01000808,Bromley 025A,E09000006,Bromley,1585.00 
E01000809,Bromley 022D,E09000006,Bromley,1532.00 
E01000810,Bromley 025B,E09000006,Bromley,1518.00 
E01000811,Bromley 025C,E09000006,Bromley,1358.00 
E01000812,Bromley 028D,E09000006,Bromley,1588.00 
E01000813,Bromley 025D,E09000006,Bromley,1655.00 
E01000814,Bromley 028E,E09000006,Bromley,1438.00 
E01000815,Bromley 025E,E09000006,Bromley,1531.00 
E01000816,Bromley 040A,E09000006,Bromley,1526.00 
E01000818,Bromley 040B,E09000006,Bromley,1614.00 
E01000819,Bromley 040C,E09000006,Bromley,1743.00 
E01000820,Bromley 008C,E09000006,Bromley,1632.00 
E01000822,Bromley 008D,E09000006,Bromley,1737.00 
E01000823,Bromley 008E,E09000006,Bromley,1718.00 
E01000824,Bromley 008F,E09000006,Bromley,1343.00 
E01000825,Bromley 008G,E09000006,Bromley,1724.00 
E01000826,Bromley 021A,E09000006,Bromley,1604.00 
E01000827,Bromley 021B,E09000006,Bromley,1968.00 
E01000828,Bromley 011E,E09000006,Bromley,1810.00 
E01000829,Bromley 018E,E09000006,Bromley,1910.00 
E01000830,Bromley 021C,E09000006,Bromley,1518.00 
E01000831,Bromley 021D,E09000006,Bromley,1747.00 
E01000832,Bromley 030A,E09000006,Bromley,1497.00 
E01000833,Bromley 021E,E09000006,Bromley,1415.00 
E01000834,Bromley 027E,E09000006,Bromley,1328.00 
E01000835,Bromley 030B,E09000006,Bromley,1734.00 
E01000836,Bromley 030C,E09000006,Bromley,1419.00 
E01000837,Bromley 030D,E09000006,Bromley,1540.00 
E01000838,Bromley 030E,E09000006,Bromley,1465.00 
E01000839,Bromley 030F,E09000006,Bromley,1416.00 
E01000840,Bromley 030G,E09000006,Bromley,1491.00 
E01000841,Bromley 030H,E09000006,Bromley,1655.00 
E01000842,Camden 011A,E09000007,Camden,1754.00 
E01000843,Camden 014A,E09000007,Camden,1989.00 
E01000844,Camden 011B,E09000007,Camden,2129.00 
E01000845,Camden 014B,E09000007,Camden,1849.00 
E01000846,Camden 014C,E09000007,Camden,1749.00 
E01000847,Camden 014D,E09000007,Camden,2009.00 
E01000848,Camden 011C,E09000007,Camden,2105.00 
E01000849,Camden 011D,E09000007,Camden,1952.00 
E01000850,Camden 026A,E09000007,Camden,2253.00 
E01000851,Camden 026B,E09000007,Camden,2559.00 
E01000852,Camden 026C,E09000007,Camden,2037.00 
E01000853,Camden 025A,E09000007,Camden,1767.00 
E01000854,Camden 026D,E09000007,Camden,2036.00 
E01000855,Camden 028A,E09000007,Camden,1747.00 
E01000856,Camden 019A,E09000007,Camden,1908.00 
E01000857,Camden 018A,E09000007,Camden,1648.00 
E01000858,Camden 018B,E09000007,Camden,2169.00 
E01000859,Camden 018C,E09000007,Camden,1778.00 
E01000860,Camden 018D,E09000007,Camden,1438.00 
E01000861,Camden 019B,E09000007,Camden,1747.00 
E01000862,Camden 018E,E09000007,Camden,1852.00 
E01000863,Camden 021A,E09000007,Camden,1917.00 
E01000864,Camden 015A,E09000007,Camden,1870.00 
E01000865,Camden 015B,E09000007,Camden,1889.00 
E01000866,Camden 009A,E09000007,Camden,2815.00 
E01000867,Camden 015C,E09000007,Camden,2079.00 
E01000868,Camden 015D,E09000007,Camden,1857.00 
E01000869,Camden 015E,E09000007,Camden,2466.00 
E01000870,Camden 009B,E09000007,Camden,1898.00 
E01000871,Camden 005A,E09000007,Camden,2067.00 
